card_badge,card_label,card_definition,reference_index,reference_title_html,reference_title_full,reference_url,reference_year,reference_venue,justification,card_direct_terms,direct_term_hits,direct_terms_hit,card_tags,reference_tags,tag_overlap_count,tag_overlap,ref_title_word_overlap,title_words_hit,suspicious_domain_hit,metadata_source,severity
PHYSKR-REF-009,노인·환자 돌봄 방치 및 존엄성 침해 (Elderly and patient care neglect and dignity harm),"돌봄 맥락에서 고령자 및 환자에 대한 낙상 유발·방치·존엄성 침해 위험. (A care robot may cause falls, neglect, or dignity violations for elderly people and patients.)",3,A systematic review of trustworthy and explainable artifi… (2023),"A systematic review of trustworthy and explainable artificial intelligence in healthcare: Assessment of quality, bias risk, and data fusion",https://doi.org/10.1016/j.inffus.2023.03.008,2023,INFORMATION FUSION,"의료 AI 신뢰성과 설명 가능성 논의는 환자 보호와 책임 문제를 점검하게 한다 (Trustworthy and explainable AI in healthcare, 2023)",care;dignity;elderly;neglect;patient,1,care,ethics;medical_care,ethics;explainability;medical_care;navigation;uncertainty,2,ethics;medical_care,1,and,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0078,장면 상호작용 모방 모호성 (Scene-interaction imitation ambiguity),"휴머노이드가 숨겨진 의도·물체 어포던스·안전 제약을 추론하지 못한 채 관찰된 장면 상호작용을 모방하는 위험. (A humanoid imitates observed scene interactions without inferring hidden intent, object affordances, or safety constraints, creating unsafe household behavior.)",1,Mimicking-Bench: A Benchmark for Generalizable Hum…,Mimicking-Bench: A Benchmark for Generalizable Hum…,https://arxiv.org/pdf/2412.17730,,,"장면 속 행동을 겉모습만 따라 하면 숨은 의도와 안전 조건을 놓친다 (Mimicking-Bench, 2024)",ambiguity;imitation;interaction;scene,0,,humanoid,,0,,0,,,,high
PHYSBENCH-REF-0046,분포 외 환경 배포 실패 (Out-of-distribution physical deployment failure),"배포된 로봇이 훈련 분포 밖의 피지컬 상태·환경·사람·물체·작업을 만나 비안전 행동을 생성하는 실패. (A deployed robot encounters physical states, environments, people, objects, or tasks outside its training distribution and behaves unsafely.)",1,A Comprehensive Survey on Physical Risk Control in…,A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf,,,"훈련 때와 다른 피지컬 현장에 나가면 로봇이 익숙한 상황처럼 착각할 수 있다 (Kojima et al., 2025)",deployment;distribution,0,,uncertainty,,0,,0,,,,high
PHYSBENCH-REF-0046,분포 외 환경 배포 실패 (Out-of-distribution physical deployment failure),"배포된 로봇이 훈련 분포 밖의 피지컬 상태·환경·사람·물체·작업을 만나 비안전 행동을 생성하는 실패. (A deployed robot encounters physical states, environments, people, objects, or tasks outside its training distribution and behaves unsafely.)",2,Haptal Robotics Failure Benchmark (HaptalAI),Robotics,https://huggingface.co/datasets/HaptalAI/robotics-failure-benchmark,2024,Chapman and Hall/CRC,"학습 데이터 품질·분포 편이로 인한 조작 실패, OOD 배포 실패 패턴 (Haptal Robotics Failure Benchmark, HF)",deployment;distribution,0,,uncertainty,,0,,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_policy_references_20260623.csv,high
PHYSBENCH-REF-0060,분포 외 기술 전이 실패 (Out-of-distribution skill transfer failure),"범용 로봇 정책이 데이터셋 혼합 밖의 작업·물체·환경으로 전이되어 비안전 피지컬 행동을 생성하는 실패. (A generalist robot policy transfers to a task, object, or environment outside the dataset mixture and produces unsafe physical behavior.)",1,Open X-Embodiment: Robotic Learning Datasets and R…,Open X-Embodiment: Robotic Learning Datasets and R…,https://arxiv.org/pdf/2310.08864,,,"훈련 밖 환경으로 기술을 옮기면 익숙한 동작도 물체나 사람 앞에서 실패할 수 있다 (Open X-Embodiment, 2023)",distribution;skill;transfer,0,,uncertainty,,0,,0,,,,high
PHYSRISK-REF-0018,물리 운용 환경 분포 이동 (Distribution shift in physical operation),"배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠르게 변화하는 위험. (Deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect.)",1,NIST AI Risk Management Framework; A Comprehensive…,NIST AI Risk Management Framework; A Comprehensive…,https://www.ijcai.org/proceedings/2025/1168.pdf,,,"조명, 바닥, 사람 흐름이 바뀌면 로봇의 기존 판단 규칙이 틀어질 수 있다 (Kojima et al., 2025)",distribution;operation;shift,0,,uncertainty,,0,,0,,,,high
PHYSRISK-REF-0018,물리 운용 환경 분포 이동 (Distribution shift in physical operation),"배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠르게 변화하는 위험. (Deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect.)",2,Sim-to-Real: Learning Agile Locomotion For… (2018),Sim-to-Real: Learning Agile Locomotion For Quadruped Robots,https://doi.org/10.15607/rss.2018.xiv.010,2018,OpenAlex,"시뮬레이션에서 배운 정책이 실제 피지컬 환경에서 흔들릴 수 있음을 보여준다 (Sim-to-Real: Learning Agile Locomotion For…, 2018)",distribution;operation;shift,0,,uncertainty,force;humanoid;learning;uncertainty,1,uncertainty,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_policy_references_20260623.csv,medium
PHYSBENCH-REF-0059,데이터 혼합 커버리지 편향 (Dataset mixture coverage bias),"대규모 다중 소스 로봇 데이터셋이 특정 구현체·작업·환경·기관 설정을 과다 대표하여 낮은 커버리지 도메인에서 안전 취약성을 생성하는 위험. (A large multi-source robot dataset over-represents some embodiments, tasks, environments, or institutional settings and under-represents safety-critical edge cases.)",1,Open X-Embodiment: Robotic Learning Datasets and R…,Open X-Embodiment: Robotic Learning Datasets and R…,https://arxiv.org/pdf/2310.08864,,,"데이터가 특정 로봇과 상황에 치우치면 빠진 환경에서 안전 실패가 생긴다 (Open X-Embodiment, 2023)",bias;mixture,0,,,,0,,0,,,,high
PHYSBENCH-REF-0062,원격 조작 시연 안전 편향 (Teleoperation demonstration safety bias),로봇 정책이 제한된 환경에서 수집된 원격 조작 인간 시연으로부터 비안전하거나 불완전한 안전 가정을 상속하는 위험. (Robot policies inherit unsafe or incomplete safety assumptions from teleoperated human demonstrations collected under limited contexts.),1,RH20T: A Comprehensive Robotic Dataset for Learnin…,RH20T: A Comprehensive Robotic Dataset for Learnin…,https://arxiv.org/pdf/2307.00595,,,"원격 조작 시연 데이터가 안전한 상황에 치우치면 실제 위험 대응을 못 배운다 (RH20T, 2023)",bias;demonstration;teleoperation,0,,,,0,,0,,,,high
PHYSBENCH-REF-0084,가정 작업 커버리지 공백 (Everyday-task combinatorial coverage gap),"가정용 로봇 벤치마크가 다양한 작업을 포함하지만 드문 물체·배치·인간 행동·환경 조합을 여전히 놓치는 위험. (A household robot benchmark covers many tasks but still misses rare combinations of objects, layouts, human behaviors, or hazards that matter in deployment.)",1,RoboCasa365: A Large-Scale Simulation Framework fo…,RoboCasa365: A Large-Scale Simulation Framework fo…,https://arxiv.org/pdf/2603.04356,,,"가정 작업 조합이 너무 많아 빠진 상황에서는 로봇이 위험한 선택을 할 수 있다 (RoboCasa365, 2026)",combinatorial;everyday,0,,,,0,,0,,,,high
PHYSBENCH-REF-0086,오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),"휴머노이드 조작 데이터셋이 오픈월드 조건·작업 변형·인간 행동·환경 다양성을 과소 대표하는 위험. (A humanoid manipulation dataset underrepresents open-world conditions, task variations, human behaviors, or environmental hazards needed for safe deployment.)",1,Humanoid Everyday: A Comprehensive Robotic Dataset…,Humanoid Everyday: A Comprehensive Robotic Dataset…,https://arxiv.org/pdf/2510.08807,,,"열린 환경의 사람, 물건, 장애물이 데이터에 부족하면 조작 안전성이 떨어진다 (Humanoid Everyday, 2025)",manipulation;open;world,0,,humanoid,humanoid,1,humanoid,0,,,,medium
PHYSBENCH-REF-0086,오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),"휴머노이드 조작 데이터셋이 오픈월드 조건·작업 변형·인간 행동·환경 다양성을 과소 대표하는 위험. (A humanoid manipulation dataset underrepresents open-world conditions, task variations, human behaviors, or environmental hazards needed for safe deployment.)",2,Pivoting based manipulation by a humanoid … (2010),Pivoting based manipulation by a humanoid robot,https://doi.org/10.1007/s10514-009-9143-x,2010,AUTONOMOUS ROBOTS,"휴머노이드 몸체와 움직임이 만드는 안전 제약을 다룬다 (Pivoting based manipulation by a humanoid …, 2010)",manipulation;open;world,1,manipulation,humanoid,collision;humanoid,1,humanoid,1,manipulation,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0086,오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),"휴머노이드 조작 데이터셋이 오픈월드 조건·작업 변형·인간 행동·환경 다양성을 과소 대표하는 위험. (A humanoid manipulation dataset underrepresents open-world conditions, task variations, human behaviors, or environmental hazards needed for safe deployment.)",3,Lyapunov-Regularized Meta-Learning Adaptive Control for a Vision-Language… (2026),Lyapunov-Regularized Meta-Learning Adaptive Control for a Vision-Language Model-Guided Wheeled Humanoid Robot in Power Station Maintenance,https://doi.org/10.1109/tase.2026.3670845,2026,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,"피지컬 AI 시스템에서 '오픈월드 조작 커버리지 공백' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Lyapunov-Regularized Meta-Lea… (Ran et al., 2026)",manipulation;open;world,2,manipulation;world,humanoid,humanoid;labor;llm_jailbreak;navigation;uncertainty,1,humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0098,합성 비선호 상황 편향 (Synthetic undesirable-situation bias),"합성 비선호 상황으로부터 생성된 로봇 안전 벤치마크가 현저한 위험을 과다 대표하면서 드문 안전 임계 패턴을 놓치는 위험. (Robot safety benchmarks generated from synthetic undesirable situations overrepresent salient hazards while missing rare, culturally specific, or environment-specific physical risks.)",1,Generating Robot Constitutions and Benchmarks for …,Generating Robot Constitutions and Benchmarks for …,https://arxiv.org/pdf/2503.08663,,,"합성 위험 장면이 편향되면 실제로 중요한 위험 상황을 놓칠 수 있다 (Robot Constitutions, 2025)",bias;situation;synthetic;undesirable,0,,,,0,,0,,,,high
PHYSBENCH-REF-0101,가정 환경 커버리지 공백 (Household functional-area coverage gap),"가정용 embodied 에이전트 벤치마크가 특정 생활 공간·일과·가전제품·취약 사용자 시나리오를 과소 대표하는 위험. (A household embodied-agent benchmark underrepresents particular domestic areas, routines, appliances, or vulnerable-user contexts, weakening safety generalization.)",1,HomeSafe-Bench: Evaluating Vision-Language Models …,HomeSafe-Bench: Evaluating Vision-Language Models …,https://arxiv.org/pdf/2603.11975,,,"가정 안의 방, 가구, 도구 범위가 빠지면 로봇이 처음 보는 공간에서 위험하게 행동한다 (HomeSafe-Bench, 2026)",area;functional;household,0,,,llm_jailbreak,0,,0,,,,high
PHYSRISK-REF-0015,시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),"시뮬레이션에서 훈련·검증된 정책이 실제 마찰·조명·마모·인간 행동·롱테일 변형 하에서 실패하는 위험. (A policy trained or validated in simulation may fail when physical friction, lighting, wear, human behavior, or long-tail events differ from the simulated environment.)",1,A Survey of Embodied AI; A Comprehensive Survey on…,A Survey of Embodied AI; A Comprehensive Survey on…,https://www.ijcai.org/proceedings/2025/1168.pdf,,,"시뮬레이션에서 바로 옮긴 로봇 정책은 실제 피지컬 세계에서 불안정할 수 있다 (Kojima et al., 2025)",real;transfer,0,,,,0,,0,,,,high
PHYSRISK-REF-0015,시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),"시뮬레이션에서 훈련·검증된 정책이 실제 마찰·조명·마모·인간 행동·롱테일 변형 하에서 실패하는 위험. (A policy trained or validated in simulation may fail when physical friction, lighting, wear, human behavior, or long-tail events differ from the simulated environment.)",2,Sim-to-Real: Learning Agile Locomotion For… (2018),Sim-to-Real: Learning Agile Locomotion For Quadruped Robots,https://doi.org/10.15607/rss.2018.xiv.010,2018,OpenAlex,"시뮬레이션에서 배운 정책이 실제 피지컬 환경에서 흔들릴 수 있음을 보여준다 (Sim-to-Real: Learning Agile Locomotion For…, 2018)",real;transfer,2,real;transfer,,force;humanoid;learning;uncertainty,0,,3,real;sim;to,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_policy_references_20260623.csv,ok
PHYSRISK-REF-0015,시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),"시뮬레이션에서 훈련·검증된 정책이 실제 마찰·조명·마모·인간 행동·롱테일 변형 하에서 실패하는 위험. (A policy trained or validated in simulation may fail when physical friction, lighting, wear, human behavior, or long-tail events differ from the simulated environment.)",3,A deep learning-enhanced Digital Twin framework for impro… (2024),A deep learning-enhanced Digital Twin framework for improving safety and reliability in human-robot collaborative manufacturing,https://doi.org/10.1016/j.rcim.2023.102608,2024,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,"사람-로봇 협업을 디지털 트윈과 실제 시스템 양쪽에서 검증하므로, 시뮬레이션→실세계 전이 실패는 시뮬레이션-현실 차이에 민감하다 (A deep learning-enhanced Digital Twin framework for… (2024))",real;transfer,1,real,,collision;cps;ethics;labor,0,,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
